Time,API Key Name,Model,Reasoning Effort,Inbound Endpoint,IP Address,Type,Billing Mode,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens,Rate Multiplier,Billed Cost,Original Cost,First Token (ms),Duration (ms)
2026-07-16T08:58:33.070996+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4484,462,0,0,0.3,0.010884,0.03628,,136129
2026-07-16T08:56:15.670165+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4471,146,0,0,0.3,0.0080205,0.026735,,40313
2026-07-16T08:55:34.589027+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,659,113,3840,0,0.3,0.0025815,0.008605,,27879
2026-07-16T08:55:05.694578+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4464,679,0,0,0.3,0.012807,0.04269,,46696
2026-07-15T23:52:04.266267+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.0003543,0.001181,,5595
2026-07-15T23:51:56.906825+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.0003543,0.001181,,2365
2026-07-15T23:51:33.444269+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,593,51,3840,0,0.3,0.0003849,0.001283,,2616
2026-07-15T23:51:09.594426+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,14031
2026-07-15T23:50:54.368735+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,1282
2026-07-15T23:50:51.845394+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,1892
2026-07-15T23:50:48.77284+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,1392
2026-07-15T23:50:45.970441+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,2939
2026-07-15T23:50:41.888775+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,1806
2026-07-15T23:50:38.917967+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,2151
2026-07-15T23:50:35.639507+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,2153
2026-07-15T23:50:32.340501+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,1395
2026-07-15T23:50:29.766267+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.0002928,0.000976,,2780
2026-07-15T23:50:02.990267+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,24,3840,0,0.3,0.0003261,0.001087,,2842
2026-07-15T23:49:58.570068+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,20,3840,0,0.3,0.0003189,0.001063,,1948
2026-07-15T23:49:55.004583+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,23,3840,0,0.3,0.0003243,0.001081,,3507
2026-07-15T23:49:29.099762+08:00,,gpt-5.6-luna,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4460,3012,0,0,0.3,0.0067596,0.022532,,56331
2026-07-15T23:48:31.373551+08:00,,gpt-5.6-luna,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,1901,3840,0,0.3,0.0037197,0.012399,,35797
2026-07-15T23:47:54.365733+08:00,,gpt-5.6-luna,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,74,3840,0,0.3,0.0004176,0.001392,,2766
2026-07-15T23:47:50.6099+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,899,3840,0,0.3,0.0019194,0.006398,,17720
2026-07-15T23:47:31.967386+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,1233,3840,0,0.3,0.0025173,0.008391,,24331
2026-07-15T23:47:06.115719+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,74,3840,0,0.3,0.0004176,0.001392,,3485
2026-07-15T23:47:01.687865+08:00,,gpt-5.6-luna,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,945,3840,0,0.3,0.0020022,0.006674,,18451
2026-07-15T23:46:42.206202+08:00,,gpt-5.6-luna,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,934,3840,0,0.3,0.0019791,0.006597,,20856
2026-07-15T23:46:19.705146+08:00,,gpt-5.6-luna,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,74,3840,0,0.3,0.0004176,0.001392,,5026
2026-07-15T23:46:13.68424+08:00,,gpt-5.6-luna,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,462,3840,0,0.3,0.0011328,0.003776,,10166
2026-07-15T23:45:39.944199+08:00,,gpt-5.6-luna,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,522,3840,0,0.3,0.0012375,0.004125,,11241
2026-07-15T23:45:08.071117+08:00,,gpt-5.6-luna,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,73,3840,0,0.3,0.0004158,0.001386,,3433
2026-07-15T23:44:43.694365+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,640,34,3840,0,0.3,0.0003684,0.001228,,5675
2026-07-15T23:44:16.164107+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,574,96,3840,0,0.3,0.0004602,0.001534,,5794
2026-07-15T23:43:49.250551+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,582,341,3840,0,0.3,0.0009036,0.003012,,11654
2026-07-15T23:43:16.553235+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,566,9,3840,0,0.3,0.0003012,0.001004,,2507
2026-07-15T23:42:52.74803+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,560,33,3840,0,0.3,0.0003426,0.001142,,3279
2026-07-15T23:42:27.460147+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.00088575,0.0029525,,6822
2026-07-15T23:42:19.163965+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.00088575,0.0029525,,2163
2026-07-15T23:41:56.009492+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,593,39,3840,0,0.3,0.00090825,0.0030275,,2860
2026-07-15T23:41:31.108171+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1700
2026-07-15T23:41:28.100219+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1651
2026-07-15T23:41:25.245035+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1589
2026-07-15T23:41:22.139993+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1667
2026-07-15T23:41:18.3782+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1658
2026-07-15T23:41:15.608058+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,3470
2026-07-15T23:41:11.035627+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,3444
2026-07-15T23:41:06.462669+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1977
2026-07-15T23:40:56.881659+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,1607
2026-07-15T23:40:52.520009+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.000732,0.00244,,2860
2026-07-15T23:40:28.323976+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,18,3840,0,0.3,0.00078825,0.0026275,,2304
2026-07-15T23:40:24.578577+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,17,3840,0,0.3,0.00078375,0.0026125,,4303
2026-07-15T23:40:18.573024+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,19,3840,0,0.3,0.00079275,0.0026425,,3215
2026-07-15T23:39:51.503424+08:00,,gpt-5.6-terra,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1218,3840,0,0.3,0.0062295,0.020765,,25654
2026-07-15T23:39:24.646762+08:00,,gpt-5.6-terra,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,915,3840,0,0.3,0.0048705,0.016235,,18490
2026-07-15T23:39:05.201925+08:00,,gpt-5.6-terra,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4449,813,0,0,0.3,0.00699525,0.0233175,,17946
2026-07-15T23:38:45.608718+08:00,,gpt-5.6-terra,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,4404,134,0,0,0.3,0.003906,0.01302,,3991
2026-07-15T23:38:40.589373+08:00,,gpt-5.6-terra,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1174,3840,0,0.3,0.0060315,0.020105,,22497
2026-07-15T23:38:16.068817+08:00,,gpt-5.6-terra,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,900,3840,0,0.3,0.004803,0.01601,,17616
2026-07-15T23:37:57.037874+08:00,,gpt-5.6-terra,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,652,3840,0,0.3,0.00367875,0.0122625,,13147
2026-07-15T23:37:42.937472+08:00,,gpt-5.6-terra,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,119,3840,0,0.3,0.0012465,0.004155,,3839
2026-07-15T23:37:37.815531+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1170,3840,0,0.3,0.0060135,0.020045,,22782
2026-07-15T23:37:13.784175+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,711,3840,0,0.3,0.0039525,0.013175,,15445
2026-07-15T23:36:56.697466+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,654,3840,0,0.3,0.00368775,0.0122925,,16341
2026-07-15T23:36:39.114583+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,108,3840,0,0.3,0.001197,0.00399,,5018
2026-07-15T23:36:13.222568+08:00,,gpt-5.6-terra,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1098,3840,0,0.3,0.0056895,0.018965,,21519
2026-07-15T23:35:50.143728+08:00,,gpt-5.6-terra,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,392,3840,0,0.3,0.002517,0.00839,,10978
2026-07-15T23:35:15.972832+08:00,,gpt-5.6-terra,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,722,3840,0,0.3,0.00399375,0.0133125,,14479
2026-07-15T23:34:59.976367+08:00,,gpt-5.6-terra,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,127,3840,0,0.3,0.0012825,0.004275,,4566
2026-07-15T23:34:54.47724+08:00,,gpt-5.6-terra,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1274,3840,0,0.3,0.0064815,0.021605,,25820
2026-07-15T23:34:07.946582+08:00,,gpt-5.6-terra,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,361,3840,0,0.3,0.0023775,0.007925,,10523
2026-07-15T23:33:36.665466+08:00,,gpt-5.6-terra,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,554,3840,0,0.3,0.00323775,0.0107925,,13031
2026-07-15T23:33:02.06671+08:00,,gpt-5.6-terra,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,75,3840,0,0.3,0.0010485,0.003495,,4547
2026-07-15T23:32:36.822232+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,640,28,3840,0,0.3,0.000894,0.00298,,4901
2026-07-15T23:28:10.198731+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,574,74,3840,0,0.3,0.0010515,0.003505,,5544
2026-07-15T23:27:43.718607+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,582,365,3840,0,0.3,0.002367,0.00789,,8246
2026-07-15T23:27:13.740443+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,566,8,3840,0,0.3,0.0007485,0.002495,,2333
2026-07-15T23:26:49.792922+08:00,,gpt-5.6-terra,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,560,34,3840,0,0.3,0.000861,0.00287,,2958
2026-07-15T23:26:25.148182+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.0017715,0.005905,,1695
2026-07-15T23:26:22.147697+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,731,11,3840,0,0.3,0.0017715,0.005905,,1479
2026-07-15T23:26:18.046964+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,593,39,3840,0,0.3,0.0018165,0.006055,,2608
2026-07-15T23:26:14.031276+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,5598
2026-07-15T23:26:05.254347+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,1405
2026-07-15T23:26:01.116831+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,2640
2026-07-15T23:25:55.799497+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,3024
2026-07-15T23:25:51.230333+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,2535
2026-07-15T23:25:47.435323+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,2371
2026-07-15T23:25:43.326642+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,2312
2026-07-15T23:25:39.994374+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,1795
2026-07-15T23:25:37.063458+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,1582
2026-07-15T23:25:34.367221+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,562,5,3840,0,0.3,0.001464,0.00488,,2132
2026-07-15T23:25:30.748597+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,18,3840,0,0.3,0.0015765,0.005255,,2255
2026-07-15T23:25:14.609442+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,5620,3840,0,0.3,0.052077,0.17359,,144350
2026-07-15T23:25:07.135055+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,13,3840,0,0.3,0.0015315,0.005105,,5696
2026-07-15T23:25:00.001882+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,17,3840,0,0.3,0.0015675,0.005225,,3187
2026-07-15T23:22:48.866511+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,906,3840,0,0.3,0.00966,0.0322,,28504
2026-07-15T23:22:19.447907+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,1137,3840,0,0.3,0.0117225,0.039075,,23761
2026-07-15T23:21:54.449958+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,65,3840,0,0.3,0.002007,0.00669,,4180
2026-07-15T23:21:48.861225+08:00,,gpt-5.6-sol,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1659,3840,0,0.3,0.016428,0.05476,,32720
2026-07-15T23:21:15.099594+08:00,,gpt-5.6-sol,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,1460,3840,0,0.3,0.014646,0.04882,,43346
2026-07-15T23:20:08.976767+08:00,,gpt-5.6-sol,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,819,3840,0,0.3,0.0088605,0.029535,,16980
2026-07-15T23:19:51.056803+08:00,,gpt-5.6-sol,XHigh,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,84,3840,0,0.3,0.002178,0.00726,,3117
2026-07-15T23:19:20.286275+08:00,,gpt-5.6-sol,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,742,3840,0,0.3,0.008184,0.02728,,21292
2026-07-15T23:18:57.377517+08:00,,gpt-5.6-sol,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,1057,3840,0,0.3,0.0110025,0.036675,,22317
2026-07-15T23:18:34.180872+08:00,,gpt-5.6-sol,High,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,56,3840,0,0.3,0.001926,0.00642,,2998
2026-07-15T23:18:28.936973+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1298,3840,0,0.3,0.013179,0.04393,,29083
2026-07-15T23:17:58.929852+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,676,3840,0,0.3,0.00759,0.0253,,26032
2026-07-15T23:17:30.755521+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,704,3840,0,0.3,0.0078255,0.026085,,13943
2026-07-15T23:17:15.421799+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,56,3840,0,0.3,0.001926,0.00642,,3294
2026-07-15T23:17:09.663064+08:00,,gpt-5.6-sol,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1359,3840,0,0.3,0.013728,0.04576,,27748
2026-07-15T23:16:39.666981+08:00,,gpt-5.6-sol,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,620,543,3840,0,0.3,0.006393,0.02131,,13657
2026-07-15T23:16:25.085247+08:00,,gpt-5.6-sol,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,609,819,3840,0,0.3,0.0088605,0.029535,,19285
2026-07-15T23:16:01.916889+08:00,,gpt-5.6-sol,Low,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,564,84,3840,0,0.3,0.002178,0.00726,,3241
2026-07-15T23:15:57.146337+08:00,,gpt-5.6-sol,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,614,1311,3840,0,0.3,0.013296,0.04432,,27824
2026-07-15T23:11:20.742893+08:00,,gpt-5.6-sol,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,80,353,0,0,0.3,0.003297,0.01099,,12565
2026-07-15T23:11:06.919721+08:00,,gpt-5.6-sol,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,69,863,0,0,0.3,0.0078705,0.026235,,22787
2026-07-15T23:10:43.165455+08:00,,gpt-5.6-sol,'-,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,24,99,0,0,0.3,0.000927,0.00309,,3696
2026-07-15T23:10:38.538615+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,555,26,3840,0,0.3,0.0016425,0.005475,,2394
2026-07-15T23:10:35.240673+08:00,,gpt-5.6-sol,Max,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,555,27,3840,0,0.3,0.0016515,0.005505,,4065
2026-07-15T23:10:09.291119+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,100,47,0,0,0.3,0.000573,0.00191,,4800
2026-07-15T23:10:03.550501+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,34,47,0,0,0.3,0.000474,0.00158,,4556
2026-07-15T23:09:57.747334+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,42,262,0,0,0.3,0.002421,0.00807,,7007
2026-07-15T23:09:49.791857+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,26,50,0,0,0.3,0.000489,0.00163,,7211
2026-07-15T23:09:41.254939+08:00,,gpt-5.6-sol,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,560,34,3840,0,0.3,0.001722,0.00574,,4330
2026-07-15T22:34:31.135715+08:00,,gpt-5.6-luna,Medium,/v1/chat/completions,2408:8210:5428:c3b2:4028:1d89:4ef9:67f5,Sync,按量,559,18,3840,0,0.3,0.0003153,0.001051,,2993
